7.7370731631717744036791	-5.1647453612190714622443	-5.0014700452980340728004	7.4707683742239900936966	-5.0097916297435265420290	-6.7826618527674842340502	2.1471415106652997906167	-6.7842642953185450238607	-8.4829445202463329422926	9.5913475041745162030793	-6.4413886390443186868993	-5.6609770813996584948313	6.9624520060990811032298	-17.5791810819590921255440	204803.420524	204826.792101	0.386000	1.000000
7.7370731631717744036791	-5.1647453612190714622443	-5.0014700452980340728004	7.4707683742239900936966	-5.0654674198593117040446	-6.7826618527674842340502	3.3047624521050065204975	-8.0045763130074671920511	-8.4829445202463329422926	9.5913475041745162030793	-6.4413886390443186868993	-5.6609770813996584948313	6.9624520060990811032298	-16.2019381237467428036325	205634.598577	205657.970154	0.386000	1.000000
6.8388491032302392014230	-5.1335610662230610756751	-5.0014700452980340728004	7.1555420408161394263402	-5.1952155706990232886255	-6.7826618527674842340502	3.2749448158721081725275	-8.0912646842248303613587	-8.4829445202463329422926	9.3740699131338480754039	-6.2951335590927834928721	-5.6609770813996584948313	6.9624520060990811032298	-16.2019381237467428036325	205926.358993	205949.730570	0.386000	1.000000
6.7601346037989600290530	-5.1814668669935111111613	-5.0098827230718834258028	7.0996683999483387594864	-5.1429456039720333748733	-6.7310897382355845408597	3.3350652004582630461016	-8.1233776675352125096197	-8.3093486976050794368120	9.3586272937098762270125	-6.2789561295772013949090	-5.6874735034148580226088	6.9319878258758631517367	-16.0571095352354085150637	206291.464631	206314.836208	0.386000	1.000000
6.6241775116262848754900	-5.1972369324270948354183	-5.0098827230718834258028	7.0996683999483387594864	-5.2081775896420312577106	-6.7310897382355845408597	3.3350652004582630461016	-8.1445475788712826670235	-8.3093486976050794368120	9.3586272937098762270125	-6.1495716408295768573566	-5.6874735034148580226088	6.6642351625231430745089	-14.1913446236926716892413	206352.010577	206375.382154	0.386000	1.000000
6.4030712682483228448405	-5.1972369324270948354183	-5.0098827230718834258028	3.0553729904719344467878	-5.2081775896420312577106	-6.7310897382355845408597	3.3350652004582630461016	-8.1445475788712826670235	-8.3756863726853154616947	9.3586272937098762270125	-6.1495716408295768573566	-5.6874735034148580226088	4.8664929439653423770551	-13.9864581203570477185849	210279.369613	210302.741190	0.386000	1.000000
6.4030712682483228448405	-5.1972369324270948354183	-5.0098827230718834258028	3.0553729904719344467878	-5.2081775896420312577106	-6.7310897382355845408597	3.3350652004582630461016	-8.1445475788712826670235	-8.3756863726853154616947	9.3586272937098762270125	-6.3815581190797967536810	-5.7888509901594273898695	4.9998187240450491231059	-14.0111991637789827791494	211748.291148	211771.662724	0.386000	1.000000
6.4030712682483228448405	-5.1972369324270948354183	-5.0098827230718834258028	3.0553729904719344467878	-7.7359562346136412358533	-8.4708889716185904461554	3.3350652004582630461016	-7.9643713398791922131181	-8.3756863726853154616947	9.3586272937098762270125	-6.3815581190797967536810	-5.7888509901594273898695	4.9678530654181560777261	-13.8015526442024594189206	213825.252755	213848.624332	0.386000	1.000000
6.4705785103949020609093	-5.1972369324270948354183	-5.0116140047830279868890	2.8985039305931605824185	-7.6677287023564373313889	-8.4231187264253861712859	3.3350652004582630461016	-7.9643713398791922131181	-8.3332798865347914585300	9.3586272937098762270125	-6.3815581190797967536810	-5.8274592481864129211999	4.9678530654181560777261	-13.8015526442024594189206	214602.334219	214625.705795	0.386000	1.000000
6.5248313024155892847489	-5.2578622774495089586821	-5.0290114350910801732653	2.8907389933940303983206	-7.6471539775927563908908	-8.3776955366683285575391	3.4278814766972360850161	-7.8966780650856946977001	-8.3274033930625446231488	9.3104657291925914108788	-6.3295842967275479651335	-5.8692201117602511573068	4.9426560053726866783563	-13.7744905454606723083089	215242.907315	215266.278892	0.386000	1.000000
