2.0124954047527530143213	-6.5642133756287588397527	-6.7111456192420533284348	3.5290158817534140744954	-6.6559869644520208709082	-5.3425413670462642556913	1.2739829985376096566085	-16.4761571593175908390094	40265.229241	40278.986597	0.667000	1.000000
2.0124954047527530143213	-6.7985528894773574748456	-6.9347187904007192571498	3.5290158817534140744954	-6.9603256848764019082410	-5.3913112022337781326087	6.6710880057714465607432	-16.5562179956696233773528	40488.030348	40501.787704	0.667000	1.000000
1.8331109080103695774255	-6.7811977716749129996288	-6.9634636358630110919421	3.3047806462902817870031	-6.9603256848764019082410	-6.1229932372497355430596	6.7225163146056070573309	-17.0338656196335733739033	42553.945436	42567.702791	0.667000	1.000000
1.8620266455835667862573	-7.8264995322112085318622	-6.7439301529633421949939	3.2546099603332194760696	-6.9593389354081951481135	-6.1756369621299009864401	6.4926134476961685493279	-16.8993644568794820770563	42631.097549	42644.854905	0.667000	1.000000
1.7748548734086568856583	-7.7717596985406416365549	-6.8017451435874187737340	3.2082349223594777143376	-6.7899040410081612506588	-6.4502247642991372700294	2.5837856319017347139777	-18.2184034799460228271073	42843.538518	42857.295873	0.667000	1.000000
1.7748548734086568856583	-7.7570687068439427847011	-6.8017451435874187737340	3.2082349223594777143376	-6.8809207421762357270723	-6.4502247642991372700294	3.2725380951258680184424	-16.8615237847755246036741	42844.419133	42858.176488	0.667000	1.000000
1.7822555252315952500908	-7.6315922825986834965306	-6.9176677099544292559585	3.0605502292323176760647	-6.8809207421762357270723	-6.6374131941738427897803	3.0818164213161400866170	-16.9214915158831828989605	43007.530277	43021.287632	0.667000	1.000000
1.5756531980726795616476	-7.7454383535546282857354	-6.9176677099544292559585	2.9246993323030192613032	-6.6678619434407746524585	-6.6374131941738427897803	1.2341058182156761091619	-13.6416225815710205893083	43175.893448	43189.650804	0.667000	1.000000
1.5066689935185952897712	-8.0163418355642832580088	-6.8275460048073144392333	2.9246993323030192613032	-6.6978285361999869707006	-6.6677205864865989326518	1.2341058182156761091619	-14.6183717567742910148354	43200.610138	43214.367494	0.667000	1.000000
1.4390108618601611389920	-8.0163418355642832580088	-6.8601084410171182526028	2.8262596448775698654288	-6.8364464219803595668168	-6.6852378415891138274674	4.4785343872601259818111	-14.4842030674968995640484	43308.406667	43322.164023	0.667000	1.000000
1.4390108618601611389920	-8.2332382326571345032562	-6.8601084410171182526028	2.8262596448775698654288	-7.0965860681899055606436	-6.7635800465319206864478	2.8133861111344020677905	-14.4842030674968995640484	43320.931831	43334.689187	0.667000	1.000000
1.3602246186279460804514	-8.0656288957947221973654	-6.8032105882593567613981	2.7053539890847222437742	-7.0328791375509531746957	-6.7943035892445262646788	2.9538099129519999053173	-14.5462910924022015279888	43453.418560	43467.175916	0.667000	1.000000
1.3602246186279460804514	-7.8786338984484247660589	-6.8122658476429158724841	2.6636766985665651930049	-7.0328791375509531746957	-6.7943035892445262646788	3.4143043790158129624501	-17.6081456091038752731492	43492.277252	43506.034608	0.667000	1.000000
1.2613785592137263247281	-7.5692750677548144011553	-6.8666762395566385279722	2.6636766985665651930049	-6.9666513149391837700364	-6.8035072890673946588436	3.3150490454982821653118	-17.6717853376611273574781	43514.705249	43528.462605	0.667000	1.000000
1.0887026687428020821358	-8.0307844111574837597800	-6.7907878485415960057026	2.6636766985665651930049	-7.1703326245441880715248	-6.8035072890673946588436	3.2118008346370277017456	-19.0957946755807626004753	43542.012750	43555.770106	0.667000	1.000000
1.1507229801677423264294	-8.2052028704599528907693	-6.6464585876000059627700	2.2445029712506459063093	-7.3213039281112601841528	-6.9370393740385631886625	3.1866079273851837250220	-19.0957946755807626004753	43958.526993	43972.284349	0.667000	1.000000
1.1430166818599414302327	-7.9707246057720357867993	-6.6363950701277625299213	2.2322285362890279536430	-7.1378808721583180130210	-6.8355025768628419058359	1.0347231748785510330180	-16.9944851057828074658573	43963.093930	43976.851286	0.667000	1.000000
1.1576737838879884723298	-7.6941568416370325067533	-6.5029438532065784173142	2.2250217569532839689828	-6.9002145538904073873709	-7.0821733237396395921337	0.9101797197237546654947	-17.0996745044517410860863	43984.799085	43998.556441	0.667000	1.000000
1.1576737838879884723298	-7.8375750929694438795536	-6.4124401006847984163528	2.2250217569532839689828	-6.9516915531119511939551	-7.0821733237396395921337	6.4745187640327310774069	-17.0988091530656731720228	43984.937053	43998.694408	0.667000	1.000000
1.1576737838879884723298	-7.8497628483956907174957	-6.3234946191760652567382	2.2250217569532839689828	-7.1473557370831120039156	-7.0821733237396395921337	6.5672748978913855211204	-17.1294800318852509235512	43985.123987	43998.881342	0.667000	1.000000
1.1700419679985774035202	-8.1673922789177542114203	-6.6138944033916819975616	2.1387836076111645944309	-7.2182726865439787999890	-7.1207912588242825435714	6.6457452058726103061304	-17.5621917481909228797576	44075.581581	44089.338937	0.667000	1.000000
1.0954475977001494335639	-8.1084892769338061668805	-6.7180767953142064285998	2.0992116913996698990275	-7.2399420933411047229811	-7.0327768816144811125923	6.2313906394157845269888	-18.3077547642269458094688	44123.249887	44137.007242	0.667000	1.000000
0.9713671264982982611613	-8.2209903041350571584189	-6.7572896997035067911952	1.9414015273019298302160	-7.2240848581712029385926	-7.1593767916820647556619	6.2716623775997115686209	-15.4359988557978589085451	44301.052718	44314.810073	0.667000	1.000000
0.9944354329817363113975	-8.1515159358849125226243	-6.7735902160479524170000	1.8896669572572855066994	-7.3269277903727605405493	-7.2361157378692011477028	6.2691628733272102280694	-15.4509881856954311984964	44360.499393	44374.256749	0.667000	1.000000
0.9944354329817363113975	-8.3857486726477201699481	-6.7735902160479524170000	1.8896669572572855066994	-7.4402565865353107454894	-7.4613031682329422622502	3.8492518507231014979197	-15.6376043419450105886881	44363.778770	44377.536126	0.667000	1.000000
0.9944354329817363113975	-8.3857486726477201699481	-6.8235853414044598252985	1.8896669572572855066994	-7.4647760917212124809339	-7.6776684368557948090483	3.8812812922885098210202	-19.6803359684620282621381	44364.847948	44378.605304	0.667000	1.000000
0.9944354329817363113975	-8.3857486726477201699481	-6.4882853898151342519895	1.8802110805375533697514	-7.4647760917212124809339	-7.7915985836648324891485	5.8780151445519752684277	-19.4781561083031320436021	44375.623881	44389.381237	0.667000	1.000000
1.0209939932372407156436	-7.4310288985740067246866	-6.4882853898151342519895	1.4968735117339280193960	-7.7835299862767799439212	-7.7147056730407390645610	6.1003159882225359567087	-15.7284679274218337496904	44793.223892	44806.981248	0.667000	1.000000
0.9692358234134031969020	-7.3202194753442091368356	-6.4955871563902265464208	1.4591193791463339390901	-7.8271546444789432683820	-7.7903010062438617921998	6.7355259732784658055493	-19.5327083769315912320508	44830.009923	44843.767279	0.667000	1.000000
0.9692358234134031969020	-7.2858966906877622449201	-6.6060211614580488515003	1.2142517380330186682613	-7.7939488222176738219105	-8.3644776432330658622050	4.9434824219971433834075	-19.5327083769315912320508	45047.320323	45061.077679	0.667000	1.000000
1.1196151530758580161518	-7.4468521271064647137905	-6.9788863653661437069786	1.0585827494648591962090	-7.7939488222176738219105	-8.3294389999015798764503	4.7206365377280015138695	-19.6874979452370197918754	45121.202879	45134.960235	0.667000	1.000000
