1.2879225507348777135519	0.8882409788479775913927	-4.1689886368404689420686	-8.4025353216835014791286	1.1021010191687912183056	0.9448545968943357076242	-2.2524197804262549027499	-6.8403588371933476963704	3.3675038671757073771573	-13.5361653362093647956499	913.265906	922.807805	0.605000	1.000000
1.2879225507348777135519	0.6936125341553719403365	-6.1320870377228793302038	-6.3169804508275850807308	1.1021010191687912183056	0.9252570313967026782720	-2.2524197804262549027499	-6.8542096192035524282460	3.3675038671757073771573	-12.0202987065809558941964	916.886977	927.100305	0.605000	1.000000
1.2879225507348777135519	0.9044436100212710494262	-6.0603383181217544972696	-6.2672006251370824259084	1.1021010191687912183056	0.9482537810923494792092	-2.2524197804262549027499	-6.6594871187051323246919	3.3870045397747094995111	-12.0693899188602919991808	918.755437	928.267557	0.605000	1.000000
1.2879225507348777135519	0.7954175760143701312543	-6.2569038852444336384906	-6.2672006251370824259084	1.1021010191687912183056	0.9482537810923494792092	-2.2524197804262549027499	-6.6594871187051323246919	3.3760027138148225311909	-12.1150586524569483515279	919.828310	929.602213	0.605000	1.000000
1.2879225507348777135519	0.7686982715628629669880	-6.2569038852444336384906	-6.1875014599258504333079	1.1021010191687912183056	1.0296139203713980947441	-2.2524197804262549027499	-6.7226252631250478231095	3.2975168431791370693418	-12.4844269550274873381568	924.402768	934.255438	0.605000	1.000000
1.2879225507348777135519	0.8918763979262620544830	-6.2569038852444336384906	-6.1875014599258504333079	1.1021010191687912183056	0.9293838710009268977430	-2.2524197804262549027499	-6.7226252631250478231095	2.3160353185464614966804	-12.6413718111636974583689	928.262555	937.813623	0.605000	1.000000
1.4124060611698801004366	0.8431825768923781883046	-6.2863866369746235207572	-6.2210540360184145569633	1.0937251134285272957669	0.9501629077599843542501	-2.2865416122720114699973	-6.8862103245095553916144	1.4307889030117042494794	-12.6413718111636974583689	935.162565	945.481131	0.605000	1.000000
1.3398290922618669718247	0.9375995347128205370524	-6.2089924862756920020956	-6.2225028781896041252253	1.0581213055718809989969	0.9048404017621637374091	-2.3075081305535722897559	-6.9518357224499558455477	1.8948863581942561040705	-12.5367700247294759918759	935.652540	945.378087	0.605000	1.000000
1.3218974190407331015251	1.1142113341146464566833	-6.1787580735647242846653	-6.3030096967979325484066	1.0626666511071920506737	0.8418402578916869272163	-2.3121315524651526729372	-8.3775941599024559280906	0.9387362657111230079821	-12.5673813628961834609754	935.252383	945.088271	0.605000	1.000000
1.3019775636066281965242	0.9781031331858442978699	-5.9776111590911753523869	-6.3030096967979325484066	1.0354946545146670455750	0.8418402578916869272163	-2.4009012172867256751374	-8.1557235247402868338895	0.9387362657111230079821	-12.6316157952811352060962	941.442584	951.057196	0.605000	1.000000
1.5148502125354319503003	0.9563065994040368389406	-5.8528731649513110468774	-6.9198258658099511819728	1.0586468172182337266207	0.8364737605156652433536	-4.5177191195361956488341	-7.9436019047052175423573	0.9370470668367243405328	-12.9347047807857720158609	948.545820	959.594159	0.605000	1.000000
1.6144011485823333007517	1.1309818338998207654100	-5.8528731649513110468774	-6.7795376211087123863308	1.0586468172182337266207	0.8364737605156652433536	-4.7319771748112584575097	-7.9436019047052175423573	0.9585001033221353106129	-12.8581655714456424277614	951.211169	963.280829	0.605000	1.000000
1.6144011485823333007517	1.1317013843219196900236	-5.5988532147096625735117	-6.7229505222437611067221	1.0586468172182337266207	1.0445932698027102780713	-4.7319771748112584575097	-7.8967377157885492167111	0.7664825800655747922718	-12.7874094870622716513253	950.616738	962.489892	0.605000	1.000000
1.5955076184919469994838	1.0886383894757929446939	-5.6085444248771834097056	-6.7473454123400742332706	1.5391237040749961018093	1.0377472441363946309423	-4.8853757884346737938586	-7.3929468537630436131280	2.8498251021184421993837	-12.7808982917018738589832	949.785187	963.692767	0.605000	1.000000
1.5955076184919469994838	1.0886383894757929446939	-5.2326615205630782057256	-6.7473454123400742332706	1.5391237040749961018093	1.0377472441363946309423	-4.8853757884346737938586	-7.4280537153192129906643	2.1418724454634094911398	-12.5882384465859544775412	951.013791	964.921371	0.605000	1.000000
1.6976769075147692955596	1.1356752142302186658895	-5.2343781026459028637987	-7.0401781713519566707760	1.3727767721616008778085	1.0871955798740216003750	-4.9619861956554220938642	-7.3378376926299537785781	1.0784673446271964003529	-12.6652840116722806840244	952.999206	966.884075	0.605000	1.000000
1.6753698065914706116786	1.1446242383136251419273	-5.2153574289199458036137	-7.1914452583203489766106	1.3787352315257954682437	1.0696062913478914246923	-4.9570918180732759239504	-7.3289682374180387114393	2.5363602688330253442928	-12.5562263239287830174362	952.195348	965.869014	0.605000	1.000000
1.7963195595039707086471	1.0936504519812475511031	-5.1515709420280426655836	-7.1914452583203489766106	1.3580171386676598288545	0.7818015782758771514693	-5.1553144823011880504282	-7.3289682374180387114393	2.1695071938856846927024	-12.5562263239287830174362	952.664708	967.885223	0.605000	1.000000
1.7963195595039707086471	1.2140718810522272974595	-5.0916079443477482158187	-7.1670388914419884685003	1.3580171386676598288545	0.8557644560259801691515	-5.1553144823011880504282	-7.3924112196982703082426	2.0056327206813886476766	-12.5562263239287830174362	952.954547	968.257059	0.605000	1.000000
1.6875048790936859610667	1.2140718810522272974595	-5.0613304461085490970618	-7.1670388914419884685003	1.4820859790842526582111	0.8557644560259801691515	-5.1737220321106267562072	-7.3924112196982703082426	2.2078715762360512364637	-12.5908984840506334990096	952.200840	967.045502	0.605000	1.000000
1.6256686675224290006270	1.2126099197636399651401	-4.0529301594602902270026	-6.9581953124617967887389	1.3260791149086268436719	0.7916241816704723266440	-5.2910169166980391963762	-7.2221831597643939559816	2.3014201695250320334196	-12.5508556770926116286091	953.406259	966.768616	0.605000	1.000000
1.6256686675224290006270	1.0774183788928608507263	-4.0529301594602902270026	-7.1491488908566402926681	1.3260791149086268436719	0.7722839832171342067113	-5.2910169166980391963762	-7.2925964078022991188277	2.0423551193282514226723	-12.5383353777689965369291	953.663112	966.779266	0.605000	1.000000
1.6759125361925233388405	1.0967404416252564125500	-4.4220679129369422355467	-6.9365780478333896041931	1.3237087414396890849844	0.7237315056028013060541	-5.3041587212437217857541	-7.3098035576635638221887	2.0519264324886505868051	-12.5827304426655608438068	953.263134	967.112816	0.605000	1.000000
1.6759125361925233388405	1.0967404416252564125500	-4.4220679129369422355467	-6.9365780478333896041931	1.3237087414396890849844	0.7237315056028013060541	-5.3041587212437217857541	-7.6924291849024886147390	2.3546123318677336655469	-12.5827304426655608438068	952.609471	966.459153	0.605000	1.000000
1.6130849239880504786271	0.9176012084034879112693	-4.0085400439954712581425	-6.9365780478333896041931	1.2937415233280806781124	0.7237315056028013060541	-5.2025791668499170583573	-7.6924291849024886147390	2.2729634371708526963118	-12.5884146971189956332182	952.929296	965.962522	0.605000	1.000000
1.6242859593062886069958	0.8811148622544691111358	-3.9881117209661840483648	-6.9243203389158169969164	1.2937415233280806781124	0.7244685252534063257812	-5.2025791668499170583573	-7.7807369645241601929797	2.0439400961274132306755	-12.5884146971189956332182	953.318129	966.517734	0.605000	1.000000
1.6853697970691519092412	0.8476304731356366639616	-6.7030282924594501992033	-7.1157135492704011170417	1.2851962317649132661046	1.0630321351453364542294	-5.1137825759079271747964	-7.7547649839911159119765	1.7690202655561768629866	-12.5918439912284707560275	953.747517	967.044640	0.605000	1.000000
1.6853697970691519092412	1.1590672537963779831216	-6.7367245851556081248646	-7.2830329943236122858252	1.2851962317649132661046	0.9293888664429909018949	-5.1213687264642064889131	-7.5565097573537967079460	1.9953313821821205831242	-12.7045170385515469035909	955.143233	968.465147	0.605000	1.000000
